uid,data_type,pI,length,molecular_weight,label,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,hydro_total,hydro_mean,charge_Sillero,charge_EMBOSS,charge_DTASelect,charge_Solomon,charge_Rodwell
b8346144962229fbdf5f8c17eb8f18a7,peptide,4.68,31,3260.65,1,2,0,1,5,0,5,2,2,1,2,0,0,1,0,1,1,1,6,0,1,3.2,0.103,-3.642,-3.537,-3.597,-3.811,-3.901
b236f2296c388b428ee017b05ed6e00c,peptide,4.68,25,2749.09,1,1,2,0,4,1,5,2,1,1,0,1,1,1,0,0,0,0,3,1,1,-5.0,-0.2,-2.666,-2.601,-2.664,-2.909,-2.992
9e82a7673bfd351ade7f6cf165284086,peptide,4.53,15,1583.72,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,3,3,2,0,0,-14.0,-0.933,-1.053,-1.022,-1.086,-0.999,-1.087
9c5d95fd4ab1cbfa08fc2a48a04c1955,protein,4.5,700,79935.26,1,46,14,52,63,39,51,10,47,39,66,12,25,23,29,42,40,37,29,16,20,-286.2,-0.409,-31.976,-31.952,-31.889,-33.623,-33.69
c62c08636627adeb50a651da9f568b12,peptide,11.49,10,1049.25,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,2,0,0,3.2,0.32,1.94,1.976,1.908,1.997,1.909
09aa8a90b8344fbed44a42d2dd81616e,peptide,3.28,21,2323.51,1,4,0,4,3,0,0,1,0,0,4,1,0,1,2,0,0,0,1,0,0,-7.8,-0.371,-6.845,-6.777,-6.833,-6.902,-6.993
ccb078ea6fce488316717b696c08efe9,peptide,11.33,12,1443.77,0,1,0,0,1,0,0,0,2,1,2,1,1,0,0,2,1,0,0,0,0,-0.4,-0.033,1.944,1.977,1.911,1.999,1.911
bb7345e474d25ee96c159488c3532bb0,peptide,10.71,8,1037.29,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1,-9.6,-1.2,2.939,2.975,2.906,2.996,2.908
d65e770c64bb135da9a76b6cfb46ccad,peptide,3.96,19,2024.19,1,1,1,3,2,0,1,1,2,0,1,0,1,2,0,0,1,1,2,0,0,-3.8,-0.2,-4.859,-4.81,-4.869,-4.953,-5.04
9a39045125521e6bbd796b61801e1030,peptide,4.21,16,1704.9,1,0,0,2,0,1,3,0,0,0,3,0,1,0,1,1,0,2,2,0,0,1.5,0.094,-1.057,-1.023,-1.086,-1.001,-1.09
3efb4e3a604f8700453630ebcbee71d2,peptide,3.83,17,2030.33,1,0,0,1,2,1,1,0,1,0,3,1,1,1,3,1,0,0,1,0,0,-6.2,-0.365,-2.052,-2.021,-2.083,-1.998,-2.087
6279ec3722197af3533a9fd2b8d54074,protein,4.941666666666666,548,57328.85,1,74,3,35,46,7,59,1,32,40,42,23,19,14,16,22,17,33,58,0,7,-4.8,-0.009,-18.731,-18.802,-18.787,-18.954,-19.043
ce982cbc14217784557a22a9b5b3b923,peptide,4.79,23,2509.82,1,2,0,0,3,2,2,0,0,1,0,1,0,2,2,1,1,3,3,0,0,-9.1,-0.396,-1.05,-1.02,-1.084,-0.997,-1.086
1c4c9387be688b1a095a02d3fa634968,peptide,4.08,23,2292.63,1,3,0,1,1,0,1,0,1,0,2,1,0,5,0,1,4,1,2,0,0,4.0,0.174,-1.055,-1.022,-1.086,-1.0,-1.089
abaef395563a9370c9ed1fdd00d84ca0,peptide,4.31,27,3204.82,1,0,1,2,1,3,2,0,1,2,4,3,0,1,2,0,2,0,1,0,2,8.6,0.319,-1.067,-1.054,-1.118,-1.049,-1.134
4a01aa25982db22cee191481c101b33e,protein,4.7,408,44337.05,1,34,5,23,35,14,37,9,33,34,33,14,14,16,4,14,23,26,29,0,11,-46.5,-0.114,-8.193,-7.967,-7.982,-9.355,-9.434
0561ebc7c4dc7b86e21fcaea851213ba,peptide,4.43,20,2486.91,1,1,0,0,5,2,1,0,1,3,2,1,0,1,0,0,0,0,1,1,1,-7.8,-0.39,-2.046,-2.019,-2.082,-1.994,-2.083
06cfdcdd459c30bbaf6eeafb91c53978,protein,4.6,351,39054.78,1,27,8,15,21,16,28,2,20,14,15,12,26,13,12,14,36,16,27,8,21,-92.9,-0.265,-7.682,-7.769,-7.8,-8.17,-8.241
00f63244d225232b56caf52e54e0a348,protein,4.682,423,47650.87,1,34,3,25,29,25,16,9,20,26,59,14,19,16,17,16,30,29,24,3,9,-27.6,-0.065,-10.185,-9.909,-9.92,-11.265,-11.352
426aba96c1693f239f862c59413e99a1,protein,4.8,184,20777.71,1,12,4,18,11,9,12,3,9,18,17,7,6,12,6,5,10,10,6,3,6,-94.9,-0.516,-5.457,-5.405,-5.444,-5.895,-5.974
bf4e1dc3e7a6903d2c3f406e380215f4,peptide,4.75,17,1944.19,1,0,1,2,2,1,1,1,0,2,2,0,1,1,0,0,0,1,2,0,0,-9.9,-0.582,-1.861,-1.811,-1.873,-1.954,-2.04
dffcd30f101c78eb6bea6daf97c3d9c8,protein,3.5,299,34969.29,1,23,1,16,28,10,14,10,18,14,31,17,4,19,14,24,14,14,10,6,12,-144.6,-0.484,-3.975,-3.616,-3.635,-5.087,-5.18
8d14573d06ec5a5882b60febd02c51aa,peptide,11.05,5,580.72,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,-1.9,-0.38,0.941,0.976,0.909,0.998,0.909
6186320629a10730c31ca10adde5b389,protein,4.83,422,46422.64,1,40,1,26,37,16,35,5,40,29,28,7,19,17,16,15,18,28,28,7,10,-97.5,-0.231,-17.944,-17.799,-17.801,-18.519,-18.613
6cc0953febad7bfde94c57e8b96796d5,protein,4.72,227,25976.4,1,9,3,11,14,7,8,6,19,5,31,16,9,14,6,6,18,16,14,5,10,61.4,0.27,-12.841,-12.657,-12.694,-13.573,-13.658
391f264008b6aad65a2fa71e257a02f1,protein,4.76,682,74467.99,1,57,1,59,55,25,53,8,43,60,62,9,34,20,21,20,39,40,57,1,18,-217.1,-0.318,-32.273,-32.041,-31.992,-33.2,-33.3
cd65a2a5048b3c2aa7e4ea33af2fed6d,peptide,10.09,13,1496.81,0,1,0,1,0,0,0,0,1,1,4,0,1,0,1,1,0,1,1,0,0,6.1,0.469,0.941,0.977,0.911,0.998,0.91
b984a358974b3fe7a596c926b8cae8f9,peptide,4.14,13,1469.69,1,1,0,1,2,1,2,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0.9,0.069,-2.052,-2.021,-2.083,-1.998,-2.087
f9159785233124326491376902cf70d0,peptide,3.92,31,3434.76,1,2,0,2,3,2,2,1,2,1,4,0,2,0,3,0,1,5,1,0,0,-9.6,-0.31,-3.847,-3.779,-3.839,-3.904,-3.994
fc86e905143c2e69c2a4fe56e996ad0c,peptide,10.09,23,2760.27,0,3,0,0,2,2,0,1,1,1,0,2,0,1,2,2,1,0,4,1,0,2.7,0.117,1.147,1.218,1.153,1.092,1.004
0b30a6d8cc69dc2246527201374dea44,peptide,10.59,23,2540.99,0,2,0,0,1,0,1,1,4,2,1,0,1,4,0,1,1,3,0,1,0,-7.7,-0.335,2.144,2.217,2.15,2.09,2.002
0e34336417d89a3eeb97b52e8d008bbc,protein,4.7,50,5642.4,1,2,6,5,0,4,9,2,2,1,4,0,0,1,2,4,1,1,1,1,4,-7.4,-0.148,0.283,0.273,0.213,-0.107,-0.178
ce7c49af8b85e648e2e76cb6d1771f09,protein,4.6,159,17999.38,1,13,2,13,12,6,10,5,12,6,11,5,6,10,4,9,9,6,11,5,4,-46.8,-0.294,-9.031,-8.863,-8.898,-9.614,-9.702
e52516547944dc0022db91e905b5ed0a,protein,4.7,261,28090.2,1,28,0,11,21,8,26,3,22,22,13,9,15,14,7,4,11,12,23,3,9,-31.9,-0.122,-5.398,-5.279,-5.321,-5.693,-5.784
e4e97ab86ea5b1e0676471196c0b63dc,peptide,10.1,8,914.07,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,-5.0,-0.625,0.94,0.976,0.908,0.997,0.909
c31a4cf4ce13280ca6279de32b6ae768,peptide,4.14,13,1444.6,1,1,0,1,2,0,0,0,0,0,3,0,1,0,0,1,2,0,2,0,0,1.5,0.115,-2.052,-2.021,-2.083,-1.998,-2.087
af09871caafc1179551b3f9978c6ae6f,peptide,3.69,16,1774.9,1,3,0,1,3,0,1,0,1,0,2,0,2,1,0,1,0,0,0,0,1,-11.3,-0.706,-3.05,-3.02,-3.082,-2.997,-3.086
5652928aa56fb164a947871856d9926e,peptide,12.42,24,2524.96,0,5,0,1,0,1,2,0,0,2,1,0,0,2,0,4,1,2,3,0,0,-7.3,-0.304,4.941,4.976,4.91,4.998,4.91
62350d30e1089cdc41619d40fa654f18,protein,4.998333333333334,450,48872.92,1,43,0,34,35,13,38,4,16,55,35,5,55,28,31,8,21,10,14,0,5,-509.0,-1.131,-5.139,-5.005,-5.017,-5.564,-5.655
95d6293721b0d530af6a780d1683b6be,protein,3.58,443,47773.38,1,59,10,30,17,23,24,5,14,7,38,7,21,26,22,20,36,34,30,3,17,-34.6,-0.078,-19.091,-19.099,-19.102,-19.983,-20.054
80c3f461b042a7542d1f9268ba15093f,protein,4.95,472,53667.18,1,30,18,28,41,27,26,6,21,39,41,6,28,20,18,23,27,19,35,8,11,-192.8,-0.408,-5.902,-6.076,-6.078,-7.233,-7.275
b463754221f72713d04e1f23ce27c9cd,protein,4.91,784,89671.14,1,49,4,64,35,24,54,12,34,27,54,18,54,34,44,45,56,50,50,18,58,-515.3,-0.657,-24.585,-24.219,-24.168,-26.037,-26.137
89ec410fd8df522f6416fa495c3bb37b,peptide,4.56,20,2172.52,1,3,0,2,1,2,2,0,3,2,0,1,0,1,0,0,1,0,1,0,1,7.8,0.39,-1.056,-1.022,-1.086,-1.0,-1.089
926b0a16ad509971ee6e26e79223c10c,protein,4.96,332,35142.38,1,30,4,18,22,20,34,1,9,28,22,3,7,17,12,9,34,29,24,1,8,-108.4,-0.327,-2.83,-2.875,-2.909,-3.06,-3.139
372598af5a597fcfc0230a8797bdae5c,peptide,11.23,26,2639.16,0,4,0,2,0,0,4,0,2,1,3,1,0,0,0,3,1,1,4,0,0,18.8,0.723,1.942,1.977,1.913,1.999,1.91
ad709ae9c6dccba8dfb6b7b1991c5bc3,peptide,10.82,32,3391.12,0,0,1,1,0,0,5,1,2,3,4,2,2,2,0,2,2,1,4,0,0,5.4,0.169,4.131,4.186,4.118,4.041,3.956
5bd5af9d374add567010e2bf0af9769a,peptide,12.42,28,2857.19,0,0,0,0,0,2,11,0,0,3,1,0,0,1,0,4,4,0,0,1,1,-31.7,-1.132,6.939,6.975,6.905,6.996,6.908
f1e7eb4c82faebb1e696e44300889401,peptide,4.79,13,1472.58,1,3,0,0,3,0,0,0,0,0,1,0,1,0,1,2,1,0,1,0,0,-13.9,-1.069,-1.05,-1.02,-1.083,-0.997,-1.086
66793e1f1d067a5e3c9f0efe7f56a1f8,protein,4.916666666666667,169,19191.39,1,9,0,9,20,5,11,1,6,19,8,4,15,2,17,5,5,10,19,1,3,-161.7,-0.957,-4.797,-4.757,-4.8,-4.873,-4.963
bc7898181f0e7f48b82ec7cf8178796d,peptide,3.71,14,1527.56,1,1,0,2,1,1,1,0,0,1,0,0,1,2,0,0,2,1,0,0,1,-20.5,-1.464,-2.055,-2.022,-2.085,-2.0,-2.089
5e2a15239a639fdbd64661a41f49add2,peptide,10.59,14,1590.86,0,3,0,1,0,1,0,0,0,2,1,1,0,1,2,1,1,0,0,0,0,-11.3,-0.807,1.941,1.976,1.91,1.998,1.91
696dda0dacc428ba4755ca45427c7d04,peptide,10.2,15,1843.18,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,2,1,0,2,0,2,-0.0,-0.0,1.939,1.974,1.907,1.996,1.907
afd51baf8ffdbdd1d2255dad601b5e1c,protein,4.65,323,35730.61,1,28,1,17,26,16,22,11,19,10,39,6,11,12,10,19,27,16,24,3,6,-11.4,-0.035,-11.772,-11.372,-11.387,-12.993,-13.087
c47c43c3d757042045165c81c7887c2a,protein,4.35,287,31146.32,1,30,5,25,14,6,21,7,19,10,25,3,14,11,9,4,27,22,12,6,17,-67.0,-0.233,-23.655,-23.473,-23.492,-24.574,-24.656
d72b604990f32573d91572739f4d246d,peptide,4.54,28,3118.6,1,2,2,0,3,2,2,1,2,1,2,2,1,2,1,0,2,2,0,0,1,1.7,0.061,-1.87,-1.842,-1.906,-2.002,-2.085
e8e2215ef54eb21e45f2ec3a6d783ccc,peptide,4.08,11,1165.27,1,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,-0.5,-0.045,-1.056,-1.023,-1.087,-1.0,-1.089
39bb22d3a1cca5095f6c7caba8d0ff28,peptide,3.51,17,1729.86,1,4,0,2,3,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,-4.9,-0.288,-4.048,-4.019,-4.079,-3.995,-4.085
dab800397c277f82182dc068a9af6093,peptide,10.6,24,2262.5,0,3,0,0,0,2,6,0,0,2,0,2,1,1,1,0,5,1,0,0,0,-8.7,-0.362,1.94,1.976,1.907,1.997,1.909
2c904622db105e35ad5bc710dff47824,peptide,10.18,12,1580.82,0,0,0,0,1,0,0,4,1,2,0,0,0,1,0,1,0,0,1,0,1,-22.8,-1.9,2.745,2.937,2.87,2.362,2.274
c3831b7241be74e7e9091cc89ae6b5fd,peptide,4.63,15,1689.81,1,1,1,1,3,0,0,1,1,2,1,0,1,0,0,0,3,0,0,0,0,-18.3,-1.22,-1.859,-1.81,-1.873,-1.953,-2.039
c5d6825b1fb57bca4b83af2fa5cd2a88,peptide,4.43,17,1834.07,1,2,0,1,2,1,1,1,3,1,0,1,0,0,0,0,3,0,1,0,0,5.6,0.329,-1.852,-1.781,-1.844,-1.907,-1.996
06b57416b22d31b6ca5f24fe4da6d875,peptide,4.41,14,1572.65,1,2,0,1,3,2,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,-18.0,-1.286,-2.05,-2.02,-2.083,-1.996,-2.085
4785973ccf8e7d9d60a93cbb9c02e9f5,peptide,11.33,18,1971.25,0,6,0,1,0,1,0,0,0,1,2,0,1,0,3,2,0,0,1,0,0,-5.0,-0.278,1.941,1.977,1.911,1.998,1.91
2c5f2050f43e7a1d600c2024f03477e6,peptide,10.09,10,1135.34,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,2,0,0,0,-4.3,-0.43,0.944,0.977,0.911,0.999,0.911
185b5c03d03a974e7db663b073511bc9,protein,4.83,308,33649.33,1,23,2,22,21,14,22,5,21,24,29,9,16,11,15,5,24,15,24,3,3,-45.6,-0.148,-13.0,-12.846,-12.87,-13.594,-13.681
9ba3817d220a095c337c2fd52d2c6a61,peptide,10.54,21,2609.97,0,0,0,0,2,0,1,0,2,1,2,0,1,0,2,4,2,1,1,0,2,-23.9,-1.138,2.945,2.977,2.911,3.0,2.911
deb6d1ff1e94cfdf0d71173afbece9f0,peptide,11.64,16,1893.37,0,0,0,0,0,3,2,1,2,2,2,1,0,0,0,1,1,0,1,0,0,14.0,0.875,3.141,3.216,3.147,3.088,3.0
1bc73f469cec0f0117a5cf3130234ad4,protein,4.7,222,23753.04,1,25,5,12,14,9,23,3,4,6,25,3,2,15,9,14,15,9,20,3,6,-2.1,-0.009,-5.459,-5.435,-5.47,-5.938,-6.017
fb15854b08ebd30f8c45dfb55b3c13ed,peptide,12.06,30,3540.16,0,7,0,0,4,0,0,0,1,6,0,1,1,0,0,7,1,1,1,0,0,-50.7,-1.69,8.951,8.98,8.913,9.004,8.916
33710fad3896e2942aaa221a9d2e1477,peptide,4.68,27,2802.18,1,3,0,1,2,2,2,0,1,2,3,0,1,3,1,0,4,0,2,0,0,1.2,0.044,-1.053,-1.021,-1.085,-0.998,-1.087
219fcc6f58c22b8e8f78a901c6670bc5,protein,4.4,226,25752.6,1,12,7,13,16,8,9,6,16,13,29,5,13,11,14,9,15,8,13,2,7,-48.3,-0.214,-5.873,-5.774,-5.811,-6.759,-6.83
f77527328e7cbb17d62091e692331eb7,protein,4.699999999999999,252,28024.44,1,31,1,13,27,9,11,5,15,7,19,2,11,16,9,15,11,17,22,5,6,-64.4,-0.256,-16.976,-16.815,-16.833,-17.539,-17.633
ff273d6a44d7d0de6d66f26961f25094,peptide,10.34,14,1748.1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,4,1,2,2.6,0.186,3.139,3.214,3.145,3.086,2.998
989875fa3c91c7e0255239f372bf900b,peptide,4.36,21,2506.86,1,0,0,1,4,1,1,0,1,1,4,1,2,0,0,2,1,1,1,0,0,-10.7,-0.51,-2.046,-2.018,-2.079,-1.994,-2.083
0d1f670f431e64322e825994aacd1212,protein,4.9,518,57208.37,1,59,2,42,24,24,31,6,24,50,38,15,26,23,19,15,25,27,43,5,20,-148.9,-0.287,0.203,0.396,0.385,-0.503,-0.591
a90adeac116db5916e62e1fbe1501b3c,peptide,4.27,18,1808.02,1,1,0,0,2,1,3,0,0,1,2,0,0,0,1,0,3,1,3,0,0,6.1,0.339,-1.053,-1.022,-1.087,-0.999,-1.087
a07dcf362efa5c252ed4fbabe44b366b,protein,4.7,404,45060.86,1,32,9,34,19,12,35,8,24,19,32,15,23,15,3,17,27,27,21,16,16,-106.4,-0.263,-15.472,-15.343,-15.347,-16.659,-16.73
27d77715f73fb9e4ee6ed1e94eda3b16,peptide,2.88,16,1565.77,1,1,1,2,1,0,3,0,1,0,2,1,0,0,0,0,2,0,2,0,0,13.4,0.838,-3.064,-3.052,-3.114,-3.047,-3.133
bf19d2f8e38ed0424be19e8f0171f5ff,peptide,10.09,14,1781.99,0,0,0,1,0,0,0,0,1,1,2,0,0,0,8,1,0,0,0,0,0,-27.8,-1.986,0.941,0.977,0.911,0.998,0.91
b34cdb1e1d31a45900e996b8150d7c96,protein,4.9,410,46955.6,1,25,2,31,38,19,16,9,20,30,45,12,14,20,12,21,25,25,30,5,11,-154.5,-0.377,-16.145,-15.864,-15.858,-17.198,-17.291
dfbf280d83955208400dac3ce2362a5e,protein,4.6,216,24081.67,1,17,1,20,23,5,20,6,10,17,13,10,7,10,13,3,11,7,11,3,9,-164.9,-0.763,-21.788,-21.578,-21.598,-22.456,-22.548
cb28e53781d72dc5ad1ba4b68b84bce6,peptide,10.09,9,1087.24,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,-10.6,-1.178,0.945,0.978,0.913,1.0,0.911
a092e1a601734d93e7e59ca3ed11487f,peptide,3.89,24,2594.01,1,3,0,2,0,3,1,0,0,0,5,0,1,1,1,1,2,1,3,0,0,22.6,0.942,-1.057,-1.023,-1.086,-1.001,-1.09
2bd7cb9086ba2aa8b0dcf62985dd1464,peptide,10.85,13,1424.71,0,2,0,0,0,0,0,0,1,3,2,0,2,1,1,0,1,0,0,0,0,-8.9,-0.685,2.94,2.975,2.906,2.997,2.909
ff0f4fffba9e5a563f2f3e6851dab4f6,peptide,4.53,11,1266.41,1,2,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,1,-5.2,-0.473,-1.054,-1.023,-1.088,-1.0,-1.088
c698407e7ff8e8f074a51b7b1234d09d,peptide,4.45,12,1330.46,1,1,0,1,2,0,0,0,1,2,0,0,1,1,0,0,1,1,1,0,0,-14.4,-1.2,-1.053,-1.021,-1.085,-0.998,-1.087
faec53bf951aca1d1ca72d073508d58e,protein,4.5,620,70053.18,1,51,0,43,52,19,44,24,41,41,51,22,34,22,14,16,35,19,46,11,35,-200.4,-0.323,-33.086,-32.193,-32.163,-35.724,-35.828
3796bdd3fcbadc717a15a005255e1dad,peptide,10.59,14,1553.78,0,1,0,1,0,3,3,0,0,2,0,0,0,1,1,1,0,0,1,0,0,-7.7,-0.55,1.941,1.976,1.91,1.998,1.91
0d51cad53118318f72d3a3100dba482d,peptide,4.7,19,2210.63,1,1,2,2,3,0,0,1,2,3,4,0,0,1,0,0,0,0,0,0,0,-3.0,-0.158,-1.868,-1.84,-1.902,-2.0,-2.083
43cf4c5ff3983cd09f7ccf5f476157ae,peptide,12.71,10,1297.61,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,3,1,0,0,0,0,-14.2,-1.42,4.94,4.976,4.907,4.997,4.909
b88829e12ae29dbe375a51ed1e1c277c,peptide,4.37,8,872.97,1,2,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,-3.2,-0.4,-1.055,-1.022,-1.087,-1.0,-1.089
001513c28b7d90db9461b49d1b911d60,protein,4.3,524,57304.81,1,49,6,29,29,15,45,22,18,28,49,15,27,25,15,21,31,35,39,5,21,-158.5,-0.302,-4.614,-3.884,-3.893,-7.234,-7.313
c88caac36c5291fbc040e9d814b59e0a,protein,4.7,322,36021.33,1,30,2,19,21,19,22,6,23,25,32,3,17,19,10,10,13,14,20,6,11,-48.3,-0.15,-3.81,-3.615,-3.646,-4.512,-4.599
7c86f75ac1e63bb59303d147758f3aba,protein,3.4,535,57953.83,1,59,6,31,30,17,49,15,18,20,58,15,16,31,20,31,29,36,33,4,17,-111.0,-0.207,-7.007,-6.559,-6.555,-8.861,-8.943
efaa6f5b9b33e129b794e86a2d3e0763,peptide,10.81,25,2870.44,0,2,0,2,1,1,1,1,1,3,5,0,0,3,0,3,1,0,1,0,0,-10.8,-0.432,3.145,3.219,3.154,3.091,3.003
4bc3c2e37dcc3ffc71126177012992db,peptide,4.68,16,1714.01,1,0,1,1,2,0,2,0,2,1,1,0,0,1,0,1,1,0,3,0,0,5.8,0.362,-1.062,-1.052,-1.115,-1.046,-1.132
2cf4302fd9bc1de3aa593124b2985517,peptide,11.05,9,929.13,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,12.1,1.344,0.941,0.976,0.909,0.998,0.909
30616a991e8508b013106447687d8069,peptide,11.65,20,2256.77,0,2,0,0,0,0,2,0,0,4,3,0,0,0,2,2,0,1,3,0,1,-6.8,-0.34,5.938,5.974,5.904,5.995,5.908
411c3ad1ca9b5b5328d5532a764e2753,peptide,10.45,34,3615.25,0,2,0,0,1,0,2,0,3,3,3,1,1,3,2,1,5,3,3,0,1,-0.2,-0.006,2.942,2.976,2.908,2.998,2.91
9c513d6a618246c73a4c03501e638fc3,peptide,4.08,13,1475.64,1,0,0,1,1,0,1,0,1,1,1,1,2,0,2,0,1,0,1,0,0,-11.7,-0.9,-1.055,-1.022,-1.087,-1.0,-1.089
1a04ee168d555f86a00b5ac96746798d,peptide,4.29,28,3341.83,1,1,0,2,3,1,1,0,1,1,5,1,1,1,2,2,1,1,2,0,2,-8.6,-0.307,-2.05,-2.02,-2.081,-1.997,-2.086
cf09d44c89bacd81a42bcc24a0c49846,protein,4.34,587,65878.13,1,38,7,30,29,42,42,6,28,34,62,11,35,34,30,16,35,39,35,9,25,-91.9,-0.157,-7.841,-7.762,-7.775,-8.74,-8.815
03ff9df1898e985d14ecf6e27738b457,protein,4.433333333333334,168,17489.96,1,33,0,6,11,6,11,3,5,4,19,3,6,8,7,9,9,10,16,0,2,39.1,0.233,-3.42,-3.287,-3.334,-3.706,-3.798
c3716a839f52d8ac4f60753ad1a70f87,peptide,4.56,14,1585.73,1,0,0,2,1,0,0,0,2,0,0,0,0,2,0,2,2,2,1,0,0,-12.5,-0.893,-1.054,-1.021,-1.083,-0.999,-1.088
2ff3cfacb2da56fb0bd4ca8ba3359fd5,peptide,12.42,8,1072.3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,-15.2,-1.9,2.94,2.976,2.908,2.997,2.909
7ed3a77fac43518c80c81fa5c17f07c5,peptide,4.08,14,1845.97,1,0,1,1,6,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,-29.6,-2.114,-4.85,-4.807,-4.867,-4.948,-5.034
3651de6c148701483bd8963d04a47b07,protein,4.9,346,38190.46,1,30,4,28,18,15,30,7,11,12,35,4,16,21,19,18,23,18,18,5,14,-161.3,-0.466,-14.628,-14.433,-14.443,-15.514,-15.601
b9609793fde9d559c49f16563d726a9d,peptide,10.09,10,1320.62,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,-3.1,-0.31,0.945,0.978,0.913,1.0,0.911
55bd7bbdcd6303ae21c86b48316bfee1,peptide,11.64,24,2430.75,0,4,0,0,0,1,2,0,0,2,2,0,2,2,1,1,2,4,1,0,0,-9.4,-0.392,2.94,2.976,2.907,2.997,2.909
05bfa0e9bcd6f532b8494e2ca22ed3f4,peptide,12.41,19,2128.56,0,2,0,0,1,0,2,1,1,1,3,0,0,1,0,4,1,0,2,0,0,-3.9,-0.205,4.144,4.217,4.151,4.09,4.002
48e69b2feb07a46b1831a2713837754f,peptide,4.53,13,1429.55,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,3,0,3,0,1,1.6,0.123,-1.054,-1.022,-1.087,-0.999,-1.088
38f3072e0236944fbe444aec4769ce6c,peptide,3.92,18,1900.97,1,1,0,2,2,1,3,0,0,0,2,0,0,1,0,1,3,1,0,0,1,-13.5,-0.75,-3.052,-3.021,-3.082,-2.998,-3.087
2737df88df3322d367a3333e09b0b551,protein,4.794,284,32680.56,1,36,1,24,56,1,3,2,12,39,33,6,5,0,14,14,15,8,9,0,6,-295.9,-1.042,-26.489,-26.496,-26.486,-26.755,-26.85
2d64be38d10692913a8e227de3aff5a4,protein,4.85,609,68677.57,1,50,32,23,59,32,26,16,34,42,60,9,20,21,40,22,38,36,30,2,17,-150.8,-0.248,-14.989,-15.089,-15.081,-17.966,-17.967
39fb82adffda4be3d53a4380bf07a77d,peptide,12.42,10,1291.55,0,1,0,0,0,1,0,1,0,1,0,2,0,0,1,2,1,0,0,0,0,-12.0,-1.2,3.141,3.216,3.148,3.088,3.0
ae135086d87d39fbfaff5f571fea1036,peptide,11.63,35,3954.69,0,2,0,1,1,1,2,1,3,6,2,1,0,1,2,3,3,4,2,0,0,-23.9,-0.683,7.143,7.217,7.148,7.089,7.002
0f30987cfd86e2afbf425e510c5e293b,peptide,12.42,11,1410.66,0,1,0,0,0,0,1,1,0,1,1,1,0,0,2,2,0,0,0,1,0,-16.9,-1.536,3.141,3.216,3.148,3.088,3.0
95bf9677c7e903d8ac6a44f09c89b290,peptide,4.79,14,1561.71,1,0,0,0,3,0,1,0,2,2,0,0,1,0,1,0,2,1,1,0,0,-14.8,-1.057,-1.051,-1.021,-1.085,-0.997,-1.086
330de8f5b2df7654832f4adad4d650f4,peptide,10.1,17,1500.76,0,3,0,0,0,0,5,0,0,1,3,0,0,4,1,0,0,0,0,0,0,1.0,0.059,0.94,0.976,0.908,0.997,0.909
e1c87ea2dbf5ba163d3b9914091942fc,peptide,12.41,17,2098.49,0,1,0,0,0,0,0,1,0,0,0,6,4,0,1,2,1,1,0,0,0,-18.0,-1.059,2.142,2.216,2.149,2.088,2.0
82b61d7769cf9bc265cde947c3124a1a,peptide,4.18,19,1991.32,1,4,0,3,0,0,0,0,2,1,3,0,0,3,0,1,0,2,0,0,0,2.5,0.132,-1.057,-1.022,-1.084,-1.0,-1.089
ebb9abf72d7ab0828c457f34b9708a59,peptide,10.59,14,1558.8,0,3,0,0,1,3,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,-0.2,-0.014,1.943,1.977,1.91,1.999,1.911
273395f8a69f05057360b6fbbfa98dfc,peptide,4.08,30,2611.59,1,8,0,1,1,0,6,0,0,1,0,0,1,0,3,0,7,2,0,0,0,-19.9,-0.663,-1.055,-1.022,-1.087,-1.0,-1.089
