organism,avg_length,std_length,total_aa,bootstrap_length_std,sequence_count,taxonomy_group,%A,%C,%D,%E,%F,%G,%H,%I,%K,%L,%M,%N,%P,%Q,%R,%S,%T,%V,%W,%Y,N_term_%A,N_term_%C,N_term_%D,N_term_%E,N_term_%F,N_term_%G,N_term_%H,N_term_%I,N_term_%K,N_term_%L,N_term_%M,N_term_%N,N_term_%P,N_term_%Q,N_term_%R,N_term_%S,N_term_%T,N_term_%V,N_term_%W,N_term_%Y,bootstrap_std_%A,bootstrap_std_%C,bootstrap_std_%D,bootstrap_std_%E,bootstrap_std_%F,bootstrap_std_%G,bootstrap_std_%H,bootstrap_std_%I,bootstrap_std_%K,bootstrap_std_%L,bootstrap_std_%M,bootstrap_std_%N,bootstrap_std_%P,bootstrap_std_%Q,bootstrap_std_%R,bootstrap_std_%S,bootstrap_std_%T,bootstrap_std_%V,bootstrap_std_%W,bootstrap_std_%Y
Fusarium_oxysporum_NRRL_32931,461.4514855299273,371.84591985065686,9582963,14.72328896442639,20767,Eukaryota,8.278838183972953,1.3322810491911532,5.79026549512922,6.1709932512522485,3.8072462556726974,6.7200614256780495,2.4106531560228293,5.125220665049004,4.973858294141384,8.855810045389928,2.276894943661997,3.816898802593728,5.936733763868231,4.0743557081458,5.892905983253822,8.153010712866156,6.004280721943724,6.050905132368768,1.5216588021888429,2.8071276076094627,0.004815332017142582,0.004815332017142582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98073867193143,0.009630664034285164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048601783311808686,0.030155274016229833,0.03914731617089661,0.05874143664865612,0.0372014000751471,0.055749520428393116,0.02268173417002035,0.039295005577647084,0.06285927450886442,0.06257351821059683,0.024676972142965787,0.0358482699839357,0.05382714650417849,0.04440388029001752,0.05402060523460481,0.059535866457422794,0.03413614147359333,0.04646478971747712,0.021536374705186403,0.031214875616270166
Pneumocystis_jirovecii,404.15911085112606,356.2272950924026,1381820,15.58890767845842,3419,Eukaryota,4.615217611555774,1.5407216569451883,5.414236297057504,6.782070023592074,4.767770042407839,4.425684966203992,2.3020364446888886,8.326771938457975,8.075943321127209,9.77160556367689,2.1412340246920727,6.035807847621253,3.785587124227468,3.76177794502902,4.470987538174292,8.697442503365128,5.203354995585532,5.073092009089462,1.1063669653066246,3.7022911811958146,0.20473822755191579,0.11699327288680901,0.3217315004387248,0.38022813688212925,0.2924831822170225,0.3217315004387248,0.08774495466510676,0.6727113190991517,0.5264697279906405,0.5264697279906405,93.41912840011699,0.3217315004387248,0.26323486399532026,0.2924831822170225,0.2924831822170225,0.6727113190991517,0.40947645510383157,0.584966364434045,0.029248318221702253,0.26323486399532026,0.05016756987196164,0.026138722187402038,0.052545005971525366,0.0656971776705217,0.0419657435988745,0.06582841372232755,0.025347298448118182,0.06553152165117189,0.0790212322038797,0.07301843312174414,0.02395822872581861,0.05790304841161158,0.04097920885960458,0.036108093394027985,0.05216408756832663,0.05833424675521933,0.038910809851555324,0.05646272140969497,0.02327181352296269,0.041265340937855804
Strongyloides_venezuelensis,400.790062560154,401.4408989068089,6660012,15.612572555399064,16624,Eukaryota,4.028941689594554,2.080656911729288,5.513638714164479,6.510724004701493,4.935937052365672,4.7542707130257424,2.039110440041249,8.131486850173845,8.447026822173893,8.733978257096235,2.277278179078356,7.22578277636737,3.8501732429310938,3.2928319048073784,4.159767279698595,8.113694089440079,5.580815770301915,5.388248549702313,0.8729714000515315,4.06266535255492,0.03609239653512993,0.024061597690086624,0.018046198267564966,0.03609239653512993,0.024061597690086624,0.006015399422521656,0.006015399422521656,0.04812319538017325,0.04812319538017325,0.18046198267564964,98.5262271414822,0.018046198267564966,0.018046198267564966,0.012030798845043312,0.006015399422521656,0.042107795957651586,0.024061597690086624,0.030076997112608275,0.0,0.006015399422521656,0.06208793879941662,0.04951136146130828,0.05193366235651343,0.08018359325157509,0.05879230159592709,0.06823942144709906,0.02764060801333452,0.06644693798696857,0.08267483094793353,0.0641728565455521,0.029552426567520947,0.06878478192228482,0.0526156814114618,0.06229892980765079,0.050648768861094075,0.06686963813932557,0.04490655419834693,0.050848780928419546,0.01760308729013868,0.04189828465956888
Yarrowia_lipolytica__strain_CLIB_122___E_150_,484.00340873876667,360.7760478003073,3123758,12.78307710872073,6454,Eukaryota,7.825542183485404,1.2070717385917857,5.979624541977964,6.519519117678129,3.8885534666898014,6.3852897695660165,2.3851079372986,4.941099790700816,5.90109733212368,8.716456268379305,2.2654123654905405,4.041798372345105,5.414151800491587,4.191777980240467,5.04472497549426,8.241355444307786,6.114622195445358,6.730803090380241,1.2006691939644492,3.0053224353487047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06877420830541027,0.023967672866904908,0.05534791180826781,0.07785307804008218,0.04329773976960204,0.07060334127590605,0.03353250040996765,0.04346744257378992,0.08126297593768309,0.07778837754539988,0.02491568191502142,0.04176955899538994,0.07343935664796523,0.0507510895894831,0.056578485000931725,0.07791648547449898,0.04293652734188333,0.04001740777639677,0.024504734228465292,0.03394224871192173
Cavia_porcellus,563.0935728542914,518.1625210974536,14103645,17.99997437019009,25050,Eukaryota,7.013768426530873,2.2401230320247,4.856645214765403,7.035046613836352,3.7102465355587158,6.409676363805243,2.5887066783090473,4.407966876647845,5.685664946898479,10.080415381981041,2.1831023114946526,3.57879824683619,6.140880602142213,4.801616886982053,5.635365893001419,8.287290271415653,5.30532355288296,6.137250334931147,1.1917912000762925,2.7103206298797224,1.157684630738523,0.3473053892215569,0.4031936127744511,0.8263473053892215,0.4910179640718563,0.8662674650698603,0.29141716566866266,1.0259481037924152,0.686626746506986,1.8203592814371259,85.28143712574851,0.43912175648702595,0.8303393213572855,0.5828343313373253,0.9860279441117765,0.9860279441117765,0.9740518962075848,1.3692614770459082,0.2674650698602794,0.3313373253493014,0.07151191085551797,0.053410521261178595,0.0521515137797776,0.08265916170954375,0.05216142416299366,0.08146491432640043,0.027031034709729406,0.06313391865624482,0.08574670193565037,0.08142918462623439,0.02948596504986772,0.050345117257714,0.09369900194250624,0.07041528476913425,0.048085963437937876,0.08581037023677468,0.0418867743239937,0.05100039384379021,0.02461389717327381,0.034019445470128036
Nasonia_vitripennis,718.7564969024056,811.474108262383,17866787,27.735333140633088,24858,Eukaryota,6.866410843762788,1.7480423312820599,5.50505247529956,7.001852095734952,3.322169789117652,5.597268272129734,2.496906690609789,5.147707867116791,6.390583824612674,8.700635430421821,2.1922856079271558,4.909993050233375,5.407446789397556,4.948550626366117,5.547707038764161,8.73042254323623,5.732323332673077,5.928407832924856,0.9733591159955061,2.8528744423941474,0.0,0.0,0.004022849786788961,0.004022849786788961,0.012068549360366885,0.008045699573577921,0.0,0.008045699573577921,0.0,0.020114248933944808,99.87126880682275,0.008045699573577921,0.004022849786788961,0.008045699573577921,0.020114248933944808,0.008045699573577921,0.008045699573577921,0.008045699573577921,0.0,0.008045699573577921,0.054366485645292915,0.05177537371952078,0.04417615519777534,0.06081488003275965,0.03188390922824344,0.06203484506815651,0.020479428578744588,0.0453937818828037,0.065645569892172,0.07862576693863518,0.02770102070253762,0.03965825659540457,0.06775519118441427,0.14022630807680925,0.05069521586746535,0.08245413623356376,0.0439523685435603,0.04672852617882,0.01851428638922801,0.03399443880641822
Paramecium_tetraurelia,456.3850130508603,436.77484196737396,17947800,15.223824710692783,39461,Eukaryota,3.4900990650664703,1.8294888510012368,5.01815821437725,6.702581932047382,4.967143605344387,3.5715575167987166,1.7697767971561973,8.460541124817526,8.857988165680473,9.774250883116594,2.108938142836448,6.931362061088267,2.9251217419405164,9.14291445191054,3.4634217007098367,6.929601399614437,4.555070816478899,4.469862601544479,0.7656648725749117,4.26645605589543,0.01267073819720737,0.007602442918324422,0.0050682952788829476,0.02027318111553179,0.022807328754973263,0.007602442918324422,0.0,0.04054636223106358,0.03801221459162211,0.02534147639441474,99.67562910215149,0.015204885836648844,0.01267073819720737,0.035478066952180635,0.017739033476090318,0.022807328754973263,0.015204885836648844,0.007602442918324422,0.0,0.017739033476090318,0.0579103245631505,0.027023995656525635,0.03354927607151902,0.06471820642041749,0.051614012228022164,0.07316520650149014,0.02685612883167461,0.05942078805423092,0.06821343304740055,0.0764745459756258,0.030056630541412832,0.055098029104395096,0.04228625255976662,0.10232272668909016,0.036428631404249616,0.05181801138914856,0.04538465571342525,0.052469877925057806,0.023416089489061712,0.04004916374285203
Heterostelium_pallidum__strain_ATCC_26659___Pp_5___PN500_,516.9483442636224,480.28518646605045,6384829,15.312506212896698,12351,Eukaryota,4.612903493578293,1.4585668621665513,5.5354184113623095,5.6066184388023546,4.310060613996083,4.790512009013867,2.168170831200021,7.365208997766424,6.553284355775229,8.760391233657158,2.000194523612144,7.657291996387061,4.364893719158336,4.930969960197838,3.6177632948353042,9.581885434989722,6.748058561944259,5.378311619622076,0.8482764377871358,3.7112192041478322,0.0,0.008096510404015869,0.016193020808031738,0.008096510404015869,0.0,0.0,0.0,0.024289531212047608,0.032386041616063475,0.008096510404015869,99.8461663023237,0.008096510404015869,0.0,0.008096510404015869,0.016193020808031738,0.008096510404015869,0.0,0.016193020808031738,0.0,0.0,0.055217452142356495,0.023982094369352416,0.04610261231416682,0.06778153125145887,0.039462071551386785,0.05731432545772217,0.029860632415925906,0.04848883481950921,0.06630309578323569,0.05970128403677386,0.023689134366804688,0.09113885930159468,0.05714718269980885,0.07996000469956759,0.04601746905693075,0.09591098813710863,0.057819238020253357,0.04465351104854661,0.017896234105629138,0.039611574194082094
Oryzias_latipes,601.1540079716564,498.23608376947317,21718486,20.406923121575677,36128,Eukaryota,6.543324428783848,2.249203742839165,5.095594600839119,6.815829611695769,3.7202501131984986,6.225360276033974,2.7096271811948585,4.375931176786448,5.701332035759767,9.545702218837906,2.3106306765582096,3.8209247182331216,5.874180179962821,4.725849674788565,5.713920390215045,8.97420289793681,5.556722508189567,6.264230388803345,1.152244221811778,2.624938957531386,0.5646589902568644,0.41242249778565104,0.3570637732506643,0.41242249778565104,0.6144818423383525,0.5342116917626218,0.31277679362267496,0.7307351638618246,0.5314437555358724,1.6552258635961028,89.04727635075288,0.3487599645704163,0.5895704162976084,0.46501328609388837,0.6089459698848538,1.0352081488042515,0.5923383525243578,0.8303808680248006,0.1633082373782108,0.19098759964570416,0.052997429490714704,0.038126461321097496,0.04371072557484203,0.07272087312220422,0.0474444800951907,0.05493349368166966,0.03055076442473731,0.04660280649064327,0.056871338288138264,0.0661385595079446,0.028281554999144094,0.03699885579803772,0.09608446181218507,0.10241842216291061,0.048785621400769356,0.1009583561632543,0.041730349932485124,0.05539055006112273,0.024760083758924776,0.038497806731860346
Strongyloides_stercoralis,584.2633744855967,705.016396378614,9086464,32.29938011946824,15552,Eukaryota,3.8193515101143856,2.0864001662252774,5.447652684256494,6.638600009860822,4.924787023863188,4.669913400856482,1.9428349685862398,8.572993851073422,8.773071681129204,8.660508642305743,2.104834179720516,7.717006307404069,3.8339776617174732,3.331846139488364,3.7939731010875075,8.022240554741646,5.602949618245337,5.049687095001972,0.8854489491181607,4.121922455203697,0.22505144032921812,0.3665123456790123,0.34079218106995884,0.39866255144032925,1.0802469135802468,0.360082304526749,0.1478909465020576,1.5689300411522635,1.491769547325103,1.3631687242798354,87.7121913580247,1.0223765432098766,0.15432098765432098,0.23791152263374485,0.51440329218107,0.9130658436213992,0.5015432098765432,0.720164609053498,0.12217078189300412,0.7587448559670782,0.05080311317052755,0.03800224820952714,0.0433903847116106,0.0589456459152851,0.048169428777973616,0.05868044097527696,0.0207305710274501,0.06022417664934656,0.07008525819762887,0.05694531020973531,0.02589670729166703,0.05829159114702175,0.04165830004049553,0.0416401056767243,0.0363123814886543,0.07309360343218296,0.03627795607958701,0.038503271252994624,0.018387643617679757,0.03489192895720432
Plasmodium_cynomolgi__strain_B_,574.9543147208121,643.0869938715169,3284508,22.72412516030265,5713,Eukaryota,4.4373160302852055,1.8923077672515947,5.740646696552421,7.705111389590161,4.280427997130773,5.965946802382579,2.6389949423170838,6.229882831766584,9.364964250353477,8.129254061795557,2.1579487704094498,8.020287970070402,3.1172096399217173,3.1978609886168643,4.5611397506110505,7.982565425323976,4.49744680177366,5.161107843244711,0.6319059049330981,4.287674135669635,0.3500787677227376,0.28006301417819013,0.6126378435147908,0.7701732889900228,0.3500787677227376,0.5951339051286539,0.24505513740591633,1.0677402415543498,0.9802205496236653,0.735165412217749,89.09504638543673,0.8051811657622966,0.29756695256432697,0.28006301417819013,0.6126378435147908,0.8401890425345704,0.5076142131979695,0.6476457202870646,0.12252756870295817,0.7701732889900228,0.05605723922154968,0.03026002819686632,0.05073074723511142,0.0692328572955404,0.057719722406513914,0.09248927253955705,0.03010515772889689,0.07718534544800656,0.09420185107933501,0.079188529449921,0.023693574353332754,0.09907365735454575,0.04274738189719719,0.03666877881064794,0.061883211571235455,0.06650169080231176,0.03457848566875962,0.03842306658747327,0.015225240909872484,0.04195935616361229
Ophiophagus_hannah,417.8912818839397,429.16093363672303,7682514,15.574273066323192,18387,Eukaryota,6.145045749347154,2.2151342646430585,4.726525718013661,7.527223510429009,3.813894774549061,6.321602537919229,2.557769500973249,4.972760218855442,6.642096584529492,9.651254784566614,2.2763512048269616,4.130171451688861,5.5391373188516155,4.705634119247945,5.616169394549752,8.258012936911015,5.2165996703683195,5.709511235514833,1.250736412585776,2.724368611628954,1.0986022733452985,0.42965138413009185,0.6526350138684941,1.3215859030837005,0.6091260129439278,1.2998314026214173,0.3154402567031055,0.8756186436068961,0.8321096426823299,1.45755153097297,84.34763691738728,0.5329852613259368,0.9245662696470333,0.5438625115570783,1.2400065263501387,1.060531897536303,0.5982487627127862,1.2128134007722846,0.2066677543916898,0.42965138413009185,0.05397791557019308,0.05123857758685181,0.044940402127976224,0.07777462218337174,0.046272481674827,0.06297218593167922,0.03086177209098523,0.06593483248828322,0.07917075024197268,0.06519765202303837,0.025751822355104766,0.04795086421871628,0.07090830478368013,0.0678461963381526,0.054959850304273916,0.09738515905439762,0.04278224730520074,0.048341702078160076,0.022165923759162865,0.03727898549490657
Coccidioides_posadasii__strain_RMSCC_757___Silveira_,408.78877790834315,356.6619180609868,4174551,15.139124999718442,10212,Eukaryota,7.999638763546067,1.3449590147539219,5.483440015465136,6.252768261784321,3.725957594002325,6.602219017087108,2.472409607644032,5.073000665221242,5.075132631030259,8.969731115993074,2.1478717112331362,3.748379167005026,6.276267795027538,4.032194120996486,6.593427652458911,8.634892710617262,5.680874422183368,5.844412968005421,1.376818728529128,2.6656040374162395,0.019584802193497845,0.0,0.0,0.009792401096748922,0.009792401096748922,0.02937720329024677,0.009792401096748922,0.009792401096748922,0.019584802193497845,0.02937720329024677,99.65726596161379,0.009792401096748922,0.019584802193497845,0.009792401096748922,0.03916960438699569,0.02937720329024677,0.019584802193497845,0.07833920877399138,0.0,0.0,0.05396854023991694,0.025549552926104856,0.041507706979123066,0.06216222043942247,0.03153457393894719,0.06675543070339414,0.024440977022835816,0.03958563272485437,0.0561170169290808,0.0668711258558713,0.023015727105778618,0.02819252681048491,0.06247040070832019,0.03974010288752655,0.049231286174520335,0.07606959904930953,0.03912199698115808,0.045172076388553625,0.02098631999747871,0.029936543183177903
Pseudozyma_hubeiensis__strain_SY62_,555.138517130621,454.61832469695236,4147901,15.11562638078886,7472,Eukaryota,10.351717651891883,1.0659849403348827,5.900526555479506,5.604256225015978,3.272570873798579,6.800306950431073,2.4725276712245545,4.038379893830639,4.455361880623477,8.734441829735088,1.9346652680476222,3.195423420182883,5.9884023268636355,4.245086852362195,6.697532077067413,10.092429882005382,5.901056944223114,5.887941877108446,1.1612620455502674,2.2001248342233817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797567160196281,0.02428399236737939,0.044219931830152305,0.04675049275170561,0.0349487453404856,0.05898807596898175,0.023213076736713512,0.04015638776761319,0.05122463134704908,0.06882117568618935,0.021384671039531063,0.030166803790606225,0.05162693353497803,0.04473829247848372,0.04877463084209872,0.07360581070208554,0.037591875137337194,0.04226850915490571,0.018816618977883854,0.032929086269604994
